OBJECTID,quadrat,tag,StemTag,sp,lx,ly,dbh_2018,hom,codes_2018,status_2018,status_2022,comment_2022,mortality,census_status,tree_type,NAD83_X,NAD83_Y,personnel_list,personnel,date_measured,dbh_2023,status_currentCensus,codes_2023,code_choices,notes_currentCensus,DBH check,living_status,crown_position,crown_intact,crown_living,fad,fad_choices,lean_angle,wounded_main_stem,rotting_trunk,canker_swelling_deformity,dead_with_resprout,crown_check,GlobalID,CreationDate,Creator,EditDate,Editor,species,liana_load,multi stemmed,dbh_2018_mm,numeric_tag,hom_alert,lean_direction,comment_mortality,x,y
52172,1429,141344,1,elum,,,,1.3,,,,,,1,recruit,,,CT,CT,7/13/2023 5:36:06 PM,12,LI,,,,,,,,,,,,,,,,,309352c5-3400-4443-9f1f-cf452a83c758,7/13/2023 5:36:08 PM,shuej21,7/13/2023 5:36:08 PM,shuej21,elum,0,,,141344,,,,-78.14457627665,38.8956967988579
52173,1429,141345,1,elum,,,,1.3,,,,,,1,recruit,,,CT,CT,7/13/2023 5:37:34 PM,11,LI,,,,,,,,,,,,,,,,,2ea5c5fa-5eae-402d-84a5-3d5b2132e9f2,7/13/2023 5:37:35 PM,shuej21,7/13/2023 5:37:35 PM,shuej21,elum,0,,,141345,,,,-78.1445814940637,38.8956940637837
52174,1318,131925,1,astr,,,,1.3,,,,,,1,recruit,,,CT,CT,7/13/2023 7:15:09 PM,12,LI,,,,,,,,,,,,,,,,,8cda6107-ca47-4db4-8c43-c852c7f7d182,7/13/2023 7:15:11 PM,shuej21,7/13/2023 7:15:11 PM,shuej21,astr,0,,,131925,,,,-78.1448207630851,38.8937278683751
52175,1320,131919,1,astr,,,,1.3,,,,,,1,recruit,,,KB,KB,7/13/2023 3:42:35 PM,16,LI,M,M,,,,,,,,,,,,,,,4f13772d-9c1c-491f-9f0d-e940ece9966b,7/13/2023 3:42:41 PM,shuej21,7/13/2023 3:42:41 PM,shuej21,astr,0,,,131919,,,,-78.1446968710507,38.8940758293698
52176,1319,131920,1,astr,,,,1.3,,,,,,1,recruit,,,KB,KB,7/13/2023 3:57:32 PM,12,LI,,,,,,,,,,,,,,,,,23b0c39a-ddd5-4b5d-bd1b-f57106654cc7,7/13/2023 3:57:34 PM,shuej21,7/13/2023 3:57:34 PM,shuej21,astr,0,,,131920,,,,-78.1446965341904,38.8939518811447
52177,1319,131921,1,astr,,,,1.3,,,,,,1,recruit,,,KB,KB,7/13/2023 5:02:19 PM,18,LI,,,,,,,,,,,,,,,,,65c7d231-2900-4de7-8b0d-428cd284e196,7/13/2023 5:02:24 PM,shuej21,7/13/2023 5:02:24 PM,shuej21,astr,0,,,131921,,,,-78.1447609846978,38.8939687254776
52178,1319,131922,1,astr,,,,1.3,,,,,,1,recruit,,,KB,KB,7/13/2023 5:06:48 PM,20,LI,,,,,,,,,,,,,,,,,a9d52f41-447a-4bb0-9af7-0dc18bc771cb,7/13/2023 5:06:50 PM,shuej21,7/13/2023 5:06:50 PM,shuej21,astr,0,,,131922,,,,-78.1447845519916,38.8939750571334
52179,1319,131923,1,astr,,,,1.3,,,,,,1,recruit,,,KB,KB,7/13/2023 5:09:01 PM,20,LI,,,,,,,,,,,,,,,,,455e6ab1-a75d-4176-b4c1-41ccfd9ba24a,7/13/2023 5:09:04 PM,shuej21,7/13/2023 5:09:04 PM,shuej21,astr,0,,,131923,,,,-78.1447994361733,38.8939687702257
52180,1318,131924,1,astr,,,,1.3,,,,,,1,recruit,,,KB,KB,7/13/2023 7:10:43 PM,24,LI,,,,,,,,,,,,,,,,,7bb37ef4-690a-4ed9-a2b3-1c934e91ae0d,7/13/2023 7:10:44 PM,shuej21,7/13/2023 7:10:44 PM,shuej21,astr,0,,,131924,,,,-78.1447055478964,38.8937440247718
52181,1317,131996,1,astr,,,,1.3,,,,,,1,recruit,,,RH,RH,7/13/2023 3:05:44 PM,31,LI,M,M,,,,,,,,,,,,,,,74398463-2799-47a5-a208-47f0dfa2256a,7/13/2023 3:05:45 PM,shuej21,7/13/2023 3:05:45 PM,shuej21,astr,0,,,131996,,,,-78.1448238928201,38.8936407455411
52182,1317,131997,1,astr,,,,1.3,,,,,,1,recruit,,,KT,"RH,KT",7/13/2023 4:59:12 PM,15,LI,M,M,,,,,,,,,,,,,,,25e917f0-5727-458a-afb3-7ef330204b0f,7/13/2023 4:59:13 PM,shuej21,7/13/2023 4:59:13 PM,shuej21,astr,0,,,131997,,,,-78.1447675118794,38.8935782998327
52183,1317,131998,1,astr,,,,1.3,,,,,,1,recruit,,,KT,"RH,KT",7/13/2023 5:39:24 PM,11,LI,,,,,,,,,,,,,,,,,ffa52250-5f16-4343-ade9-4460cf34e497,7/13/2023 5:39:30 PM,shuej21,7/13/2023 5:39:30 PM,shuej21,astr,0,,,131998,,,,-78.1447977815054,38.8935208496518
52184,1317,132000,1,astr,,,,,,,,,,1,recruit,,,KT,"RH,KT",7/13/2023 6:35:00 PM,15,LI,,,,,,,,,,,,,,,,,560c1401-26a1-4bda-9380-80cfbe5eef9e,7/13/2023 6:34:34 PM,shuej21,7/13/2023 6:35:03 PM,shuej21,astr,0,,,132000,,,,-78.1447107464586,38.8935339891732
52185,1805,184001,1,libe,,,,1.3,,,,,,1,recruit,,,KB,KB,7/14/2023 2:18:12 PM,18,LI,,,,,,,,,,,,,,,,,1f1e87fd-858d-4a4c-b325-24dc906a5454,7/14/2023 2:18:18 PM,shuej21,7/14/2023 2:18:18 PM,shuej21,libe,0,,,184001,,,,-78.143753014333,38.8914818299212
52186,1805,184002,1,libe,,,,1.3,,,,,,1,recruit,,,KB,KB,7/14/2023 3:23:29 PM,15,LI,,,,,,,,,,,,,,,,,a3dab87e-e6ec-4c8c-9b86-a97a181af732,7/14/2023 3:23:30 PM,shuej21,7/14/2023 3:23:30 PM,shuej21,libe,0,,,184002,,,,-78.1435990943468,38.8914514871014
52187,1805,184003,1,libe,,,,1.3,,,,,,1,recruit,,,KB,KB,7/14/2023 3:35:01 PM,15,LI,,,,,,,,,,,,,,,,,7f6cf304-e173-4a82-8122-bdddc13a0d43,7/14/2023 3:35:02 PM,shuej21,7/14/2023 3:35:02 PM,shuej21,libe,0,,,184003,,,,-78.1436257823903,38.8914043776506
52188,1805,184004,1,libe,,,,1.3,,,,,,1,recruit,,,KB,KB,7/14/2023 3:49:34 PM,17,LI,,,,,,,,,,,,,,,,,ad2777d0-b6eb-477f-955a-1b8cc9fed455,7/14/2023 3:49:38 PM,shuej21,7/14/2023 3:49:38 PM,shuej21,libe,0,,,184004,,,,-78.1436408659945,38.8914530022513
52189,1704,171560,1,astr,,,,1.3,,,,,,1,recruit,,,RH,RH,7/14/2023 2:36:28 PM,12,LI,,,,,,,,,,,,,,,,,5aa01b5f-b0e2-4565-9a65-bb72a3913447,7/14/2023 2:36:30 PM,shuej21,7/14/2023 2:36:30 PM,shuej21,astr,0,,,171560,,,,-78.1439584068841,38.8913008859673
52190,1804,184100,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/14/2023 3:46:26 PM,13,LI,,,,,,,,,,,,,,,,,bf907efd-61c6-41ab-b766-f3b520548579,7/14/2023 3:46:29 PM,shuej21,7/14/2023 3:46:29 PM,shuej21,libe,0,,,184100,,,,-78.1436902050602,38.891259153903
52191,1804,184099,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/14/2023 5:52:42 PM,12,LI,,,,,,,,,,,,,,,,,86e9cd41-538b-4d8a-b345-5fbe72d4ba64,7/14/2023 5:52:43 PM,shuej21,7/14/2023 5:52:43 PM,shuej21,libe,0,,,184099,,,,-78.1437233942077,38.8912380690205
52192,1705,171513,1,libe,,,,1.3,,,,,0,1,recruit,,,IK,IK,7/14/2023 3:02:21 PM,13,LI,,,,,,,,,,,,,,,,,e1edde5d-3f8d-40e2-8233-963d9ed2d489,7/14/2023 3:02:25 PM,shuej21,7/14/2023 3:02:25 PM,shuej21,libe,0,,,171513,,,,-78.1440062511333,38.8914270223968
52193,1705,171514,1,libe,,,,1.3,,,,,0,1,recruit,,,IK,IK,7/14/2023 5:28:38 PM,11,LI,,,,,,,,,,,,,,,,,38b574e8-5b4a-4ec3-bb00-e00d007438c0,7/14/2023 5:28:41 PM,shuej21,7/14/2023 5:28:41 PM,shuej21,libe,0,,,171514,,,,-78.1438919953422,38.891487642304
52194,1705,171515,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,7/14/2023 5:44:23 PM,14,LI,,,,,,,,,,,,,,,,,e9a164ff-d581-4709-9154-fb4c9d0b3c4f,7/14/2023 5:44:24 PM,shuej21,7/14/2023 5:44:24 PM,shuej21,libe,0,,,171515,,,,-78.143874264402,38.8914655443589
52195,1705,171516,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,7/14/2023 5:49:35 PM,13,LI,,,,,,,,,,,,,,,,,d6a0cb28-e517-4b22-a52b-45d05b822411,7/14/2023 5:49:37 PM,shuej21,7/14/2023 5:49:37 PM,shuej21,libe,0,,,171516,,,,-78.1439134237495,38.8914697807617
52196,1705,171517,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,7/14/2023 7:15:21 PM,13,LI,,,,,,,,,,,,,,,,,1f37388e-50ad-403d-af34-8e194b964c09,7/14/2023 7:15:32 PM,shuej21,7/14/2023 7:15:32 PM,shuej21,libe,0,,,171517,,,,-78.1438545823271,38.8913574611535
52197,1705,171518,1,libe,,,,,,,,,,1,recruit,,,IK,IK,7/14/2023 7:55:43 PM,14,LI,,,,,,,,,,,,,,,,,32a071c2-7606-402c-8a25-2f1bc9c0d83f,7/14/2023 7:55:45 PM,shuej21,7/14/2023 7:55:45 PM,shuej21,libe,0,,,171518,,,,-78.1438157445724,38.8914161080032
52198,1805,184005,1,libe,,,,1.3,,,,,,1,recruit,,,KB,KB,7/17/2023 7:04:23 PM,19,LI,,,,,,,,,,,,,,,,,0f9b75e9-356c-42f9-8b70-a31cd597f943,7/17/2023 7:04:24 PM,shuej21,7/17/2023 7:04:24 PM,shuej21,libe,0,,,184005,,,,-78.1436484998829,38.8913346059348
52199,1804,184069,1,astr,,,,1.3,,,,,,1,recruit,,,CT,CT,7/17/2023 7:00:51 PM,14,LI,,,,,,,,,,,,,,,,,a7277f8e-30e6-4b2e-b1f8-cd3052f86b92,7/17/2023 7:00:52 PM,shuej21,7/17/2023 7:00:52 PM,shuej21,astr,0,,,184069,,,,-78.1436876646323,38.8911485819505
52200,1804,184058,1,astr,,,,1.3,,,,,,1,recruit,,,CT,CT,7/17/2023 7:46:34 PM,10,LI,,,,,,,,,,,,,,,,,c7685894-fab2-4ac6-b45a-7508e6ff72bf,7/17/2023 7:46:35 PM,shuej21,7/17/2023 7:46:35 PM,shuej21,astr,0,,,184058,,,,-78.143614099818,38.8911787563851
52201,1705,171519,1,libe,,,,1.3,,,,,0,1,recruit,,,IK,IK,7/17/2023 6:12:20 PM,11,LI,,,,,,,,,,,,,,,,,5fe89795-9a67-443b-a1f3-64f1673ab1a8,7/17/2023 6:12:24 PM,shuej21,7/17/2023 6:12:24 PM,shuej21,libe,0,,,171519,,,,-78.1438122429365,38.891478357739
52202,1705,171520,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,7/17/2023 6:23:08 PM,17,LI,,,,,,,,,,,,,,,,,c7e0ede5-ae66-40ef-8c9c-a4e482012327,7/17/2023 6:23:09 PM,shuej21,7/17/2023 6:23:09 PM,shuej21,libe,0,,,171520,,,,-78.1438027836812,38.8914523072611
52203,1803,184006,1,libe,,,,1.3,,,,,,1,recruit,,,KB,KB,7/18/2023 2:52:33 PM,23,LI,,,,,,,,,,,,,,,,,7640c364-a50a-46c7-9ad0-baf018a85f3c,7/18/2023 2:52:35 PM,shuej21,7/18/2023 2:52:35 PM,shuej21,libe,0,,,184006,,,,-78.1437867766307,38.8910637633015
52204,1803,184007,1,astr,,,,1.3,,,,,,1,recruit,,,KB,KB,7/18/2023 5:59:38 PM,12,LI,,,,,,,,,,,,,,,,,8a81c74d-9a58-4e6e-aee3-2123ee1f160a,7/18/2023 5:59:42 PM,shuej21,7/18/2023 5:59:42 PM,shuej21,astr,0,,,184007,,,,-78.1436892025486,38.8911336709242
52205,1804,184068,1,libe,,,,1.3,,,,,,1,recruit,,,CT,"CP,CT",7/18/2023 3:07:25 PM,10,LI,,,,,,,,,,,,,,,,,28705ece-03d2-4587-958a-5c4316f0fe0b,7/18/2023 3:07:34 PM,shuej21,7/18/2023 3:07:34 PM,shuej21,libe,0,,,184068,,,,-78.1435747616983,38.8912927130834
52206,1804,184053,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/18/2023 5:40:35 PM,10,LI,,,,,,,,,,,,,,,,,029a8583-c325-47f0-8189-736f3935afcd,7/18/2023 5:40:36 PM,shuej21,7/18/2023 5:40:36 PM,shuej21,libe,0,,,184053,,,,-78.1436988163119,38.8911944239334
52207,1804,184063,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/18/2023 5:48:53 PM,14,LI,M,M,,,,,,,,,,,,,,,aa757f27-4678-49c5-9535-cb3ce139a673,7/18/2023 5:48:54 PM,shuej21,7/18/2023 5:48:54 PM,shuej21,libe,0,,,184063,,,,-78.1437091047098,38.891256254348
52208,1802,184065,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/18/2023 7:29:17 PM,23,LI,M,M,,,,,,,,,,,,,,,86b27930-a75e-431e-82af-fb4afe7c1734,7/18/2023 7:29:18 PM,shuej21,7/18/2023 7:29:18 PM,shuej21,libe,0,,,184065,,,,-78.1438002801195,38.8907849914225
52209,1703,171670,1,libe,,,,1.3,,,,,0,1,recruit,,,EM,EM,7/18/2023 1:59:36 PM,19,LI,M,M,,,,,,,,,,,,,,,9f7bf8cf-3f8a-494f-b7a1-929bffb4d3e1,7/18/2023 1:59:53 PM,shuej21,7/18/2023 1:59:53 PM,shuej21,libe,0,,,171670,,,,-78.1440279122233,38.891108034956
52210,1703,171656,1,libe,,,,1.3,,,,,0,1,recruit,,,EM,EM,7/18/2023 3:48:07 PM,23,LI,,,,,,,,,,,,,,,,,998ce9eb-e9e9-4561-bc52-e6991a642504,7/18/2023 3:48:09 PM,shuej21,7/18/2023 3:48:09 PM,shuej21,libe,0,,,171656,,,,-78.1439982318982,38.8910647708503
52211,1703,171655,1,libe,,,,,,,,,,1,recruit,,,EM,EM,7/18/2023 3:58:41 PM,23,LI,,,,,,,,,,,,,,,,,f706027e-a73d-4027-b125-1d5399bf2cb1,7/18/2023 3:58:54 PM,shuej21,7/18/2023 3:58:54 PM,shuej21,libe,0,,,171655,,,,-78.1440053214003,38.8910632116447
52212,1705,171521,1,libe,,,,1.3,,,,,0,1,recruit,,,IK,IK,7/18/2023 1:20:30 PM,23,LI,,,,,,,,,,,,,,,,,6c5d5232-626f-46e8-81be-92ef3ba218fe,7/18/2023 1:20:32 PM,shuej21,7/18/2023 1:20:32 PM,shuej21,libe,0,,,171521,,,,-78.1439621726138,38.8914074492145
52213,1705,171522,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,7/18/2023 2:49:06 PM,14,LI,,,,,,,,,,,,,,,,,a2f4795d-453e-4ca4-981e-c2ae82f5f180,7/18/2023 2:49:07 PM,shuej21,7/18/2023 2:49:07 PM,shuej21,libe,0,,,171522,,,,-78.1439544507016,38.8913513872712
52214,1705,171523,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,7/18/2023 2:51:47 PM,11,LI,,,,,,,,,,,,,,,,,c398da14-d64c-459b-bc2f-3e5b64023159,7/18/2023 2:51:49 PM,shuej21,7/18/2023 2:51:49 PM,shuej21,libe,0,,,171523,,,,-78.1439626604015,38.8913656549951
52215,1704,171614,1,libe,,,,1.3,,,,,,1,recruit,,,CP,"RH,CP",7/18/2023 5:15:21 PM,15,LI,,,,,,,,,,,,,,,,,dae2150b-1efb-435a-ab2a-e9e7b251c724,7/18/2023 5:15:33 PM,shuej21,7/18/2023 5:15:33 PM,shuej21,libe,0,,,171614,,,,-78.1438642527012,38.891150225764
52216,1802,184067,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 5:40:06 PM,15,LI,M,M,,,,,,,,,,,,,,,1cfc21bc-504b-4087-aa7a-96e5e538af4e,7/19/2023 2:32:21 PM,shuej21,7/19/2023 5:40:12 PM,shuej21,libe,0,,,184067,,,,-78.1437627952295,38.8908067287911
52217,1810,184084,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 5:49:08 PM,11,LI,,,,,,,,,,,,,,,,,e33e3df0-8b55-453d-baab-87b05dc48d2b,7/19/2023 5:39:44 PM,shuej21,7/19/2023 5:49:15 PM,shuej21,libe,0,,,184084,,,,-78.1437152230644,38.8923431508391
52218,1810,184078,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 5:49:24 PM,14,LI,M,M,,,,,,,,,,,,,,,db3f6a33-a6cb-4917-8e20-08826d033b1b,7/19/2023 5:44:03 PM,shuej21,7/19/2023 5:49:29 PM,shuej21,libe,0,,,184078,,,,-78.1437017447468,38.8923312542408
52219,1810,184079,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 5:49:34 PM,14,LI,,,,,,,,,,,,,,,,,4393499e-bc87-46d7-9649-51823750a45f,7/19/2023 5:47:34 PM,shuej21,7/19/2023 5:49:43 PM,shuej21,libe,0,,,184079,,,,-78.1436773689695,38.8923258264821
52220,1810,184076,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 5:54:23 PM,13,LI,,,,,,,,,,,,,,,,,99da2d7a-a92c-41bc-828a-6def1d8a9074,7/19/2023 5:53:03 PM,shuej21,7/19/2023 5:54:28 PM,shuej21,libe,0,,,184076,,,,-78.1436406512421,38.8923232478936
52221,1810,184057,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 5:55:53 PM,11,LI,,,,,,,,,,,,,,,,,83805dd5-c7ed-4f09-834e-0514db5b3518,7/19/2023 5:55:56 PM,shuej21,7/19/2023 5:55:56 PM,shuej21,libe,0,,,184057,,,,-78.143651188477,38.8923254090689
52222,1810,184062,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 6:00:22 PM,23,LI,M,M,,,,,,,,,,,,,,,1ea526cc-5d69-45c8-a8c7-8c7cbad027ec,7/19/2023 6:00:24 PM,shuej21,7/19/2023 6:00:24 PM,shuej21,libe,0,,,184062,,,,-78.1436627318236,38.8923450498177
52223,1810,184081,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 6:04:45 PM,11,LI,,,,,,,,,,,,,,,,,df589cca-6a88-48b8-9b61-2fedea1e469a,7/19/2023 6:04:47 PM,shuej21,7/19/2023 6:04:47 PM,shuej21,libe,0,,,184081,,,,-78.1436967303502,38.8923674187727
52224,1810,184070,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 6:07:08 PM,13,LI,M,M,,,,,,,,,,,,,,,135b07af-19e5-4072-8ff8-f0b1b99da258,7/19/2023 6:07:09 PM,shuej21,7/19/2023 6:07:09 PM,shuej21,libe,0,,,184070,,,,-78.1436960691895,38.8923800474084
52225,1810,184059,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 6:13:00 PM,18,LI,M,M,,,,,,,,,,,,,,,7384e3e7-e4e5-4cf2-be06-1d77a25eb8f5,7/19/2023 6:13:01 PM,shuej21,7/19/2023 6:13:01 PM,shuej21,libe,0,,,184059,,,,-78.1436742015071,38.8923848067428
52226,1810,184056,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 6:20:00 PM,17,LI,M,M,,,,,,,,,,,,,,,4bf1a997-978a-4b6c-ac6f-1f2b5c5fefec,7/19/2023 6:20:01 PM,shuej21,7/19/2023 6:20:01 PM,shuej21,libe,0,,,184056,,,,-78.1436337207383,38.8923790958186
52227,1810,184046,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 6:23:55 PM,10,LI,,,,,,,,,,,,,,,,,451f493b-e5a8-41c3-a449-22597cb0b89d,7/19/2023 6:23:56 PM,shuej21,7/19/2023 6:23:56 PM,shuej21,libe,0,,,184046,,,,-78.1436357617102,38.8923754132242
52228,1810,184082,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 6:26:09 PM,12,LI,M,M,,,,,,,,,,,,,,,0399a779-a110-4892-abb5-018794db0670,7/19/2023 6:26:10 PM,shuej21,7/19/2023 6:26:10 PM,shuej21,libe,0,,,184082,,,,-78.1436273274304,38.892378895153
52229,1810,184055,1,libe,,,,1.3,,,,,0,1,recruit,,,CT,CT,7/19/2023 6:30:46 PM,12,LI,L,L,,,,,,,,,,,,,,,37a58f72-709a-4031-afb4-36e7fe7f7ef6,7/19/2023 6:29:26 PM,shuej21,7/19/2023 6:30:54 PM,shuej21,libe,0,,,184055,,,,-78.143622683142,38.8923757124739
52230,1810,184060,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 6:36:10 PM,14,LI,,,,,,,,,,,,,,,,,ca4df706-078d-4c2f-93ac-a3197ce41624,7/19/2023 6:36:11 PM,shuej21,7/19/2023 6:36:11 PM,shuej21,libe,0,,,184060,,,,-78.1436180927517,38.8923856303776
52231,1810,184066,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 6:56:42 PM,17,LI,,,,,,,,,,,,,,,,,728c7bc4-23b2-47c1-b6c3-06ac9bea0ac7,7/19/2023 6:56:44 PM,shuej21,7/19/2023 6:56:44 PM,shuej21,libe,0,,,184066,,,,-78.1435743376259,38.8923621860849
52232,1810,184061,1,libe,,,,,,,,,,1,recruit,,,CT,CT,7/19/2023 7:00:36 PM,10,LI,,,,,,,,,,,,,,,,,c1795d85-7149-47c0-9949-09eb5f3cd15c,7/19/2023 7:00:38 PM,shuej21,7/19/2023 7:00:38 PM,shuej21,libe,0,,,184061,,,,-78.1435923012321,38.8923454595361
52233,1810,184054,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:02:51 PM,11,LI,,,,,,,,,,,,,,,,,22bfb384-4dbc-46e2-bf99-ed8d2419f175,7/19/2023 7:02:53 PM,shuej21,7/19/2023 7:02:53 PM,shuej21,libe,0,,,184054,,,,-78.143612198909,38.8923533540101
52234,1810,184072,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:05:38 PM,13,LI,,,,,,,,,,,,,,,,,ec593d15-5872-48c4-9a05-d4e2cf460d05,7/19/2023 7:05:40 PM,shuej21,7/19/2023 7:05:40 PM,shuej21,libe,0,,,184072,,,,-78.1436224873106,38.8923558298167
52235,1810,184047,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:08:00 PM,11,LI,M,M,,,,,,,,,,,,,,,545b63d2-326d-4b30-bb2f-aa6c7f1d8e76,7/19/2023 7:08:01 PM,shuej21,7/19/2023 7:08:01 PM,shuej21,libe,0,,,184047,,,,-78.1436270049364,38.8923608779161
52236,1810,184083,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:12:59 PM,16,LI,M,M,,,,,,,,,,,,,,,983423b9-5dc4-437f-af92-c9f29d2b721e,7/19/2023 7:13:00 PM,shuej21,7/19/2023 7:13:00 PM,shuej21,libe,0,,,184083,,,,-78.1436359737132,38.8923659295114
52237,1810,184073,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:19:23 PM,11,LI,,,,,,,,,,,,,,,,,0a739ee8-ec74-43fb-a830-9b0c61b0a7e2,7/19/2023 7:19:24 PM,shuej21,7/19/2023 7:19:24 PM,shuej21,libe,0,,,184073,,,,-78.1436345597663,38.8923502755091
52238,1810,184048,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:22:14 PM,11,LI,M,M,,,,,,,,,,,,,,,4711f757-12fd-4d64-9d95-eb668715e9c6,7/19/2023 7:22:16 PM,shuej21,7/19/2023 7:22:16 PM,shuej21,libe,0,,,184048,,,,-78.1436467193566,38.8923773926104
52239,1810,184049,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:26:46 PM,10,LI,,,,,,,,,,,,,,,,,279722c6-8fcb-43de-bfa0-d6ec8ea81a20,7/19/2023 7:26:47 PM,shuej21,7/19/2023 7:26:47 PM,shuej21,libe,0,,,184049,,,,-78.1436465810157,38.8923828455349
52240,1810,184050,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:28:44 PM,17,LI,M,M,,,,,,,,,,,,,,,ea83d31c-3314-4c3f-8e6d-8f7c2c9a5e47,7/19/2023 7:28:48 PM,shuej21,7/19/2023 7:28:48 PM,shuej21,libe,0,,,184050,,,,-78.1436472538529,38.8923933486535
52241,1810,184051,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:37:11 PM,10,LI,,,,,,,,,,,,,,,,,6f6f9bae-a8c4-4030-8362-cb0714514973,7/19/2023 7:37:12 PM,shuej21,7/19/2023 7:37:12 PM,shuej21,libe,0,,,184051,,,,-78.1436437648002,38.8923498476096
52242,1810,184052,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:41:26 PM,18,LI,M,M,,,,,,,,,,,,,,,11764bcc-73b9-4efe-b1b1-30ca9707eb47,7/19/2023 7:41:28 PM,shuej21,7/19/2023 7:41:28 PM,shuej21,libe,0,,,184052,,,,-78.1436130837497,38.8923467306513
52243,1810,184074,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:45:46 PM,14,LI,M,M,,,,,,,,,,,,,,,c1abaa16-6204-4ee9-90f3-bd327fff2433,7/19/2023 7:45:47 PM,shuej21,7/19/2023 7:45:47 PM,shuej21,libe,0,,,184074,,,,-78.1435651272034,38.8923425481377
52244,1810,184080,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:50:11 PM,10,LI,,,,,,,,,,,,,,,,,7fcc7b46-ad6a-4033-ae8a-f870257d4f70,7/19/2023 7:50:12 PM,shuej21,7/19/2023 7:50:12 PM,shuej21,libe,0,,,184080,,,,-78.143556078475,38.8923631964032
52245,1810,184064,1,libe,,,,,,,,,,1,recruit,,,CT,CT,7/19/2023 7:53:12 PM,10,LI,,,,,,,,,,,,,,,,,46b1e004-b6c0-4447-a2a3-995bf9b88fac,7/19/2023 7:53:14 PM,shuej21,7/19/2023 7:53:14 PM,shuej21,libe,0,,,184064,,,,-78.1435562410715,38.8923396192601
52246,1810,184077,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,7/19/2023 7:54:58 PM,12,LI,,,,,,,,,,,,,,,,,63b7358f-fc77-458e-b9ca-6076645c5f4b,7/19/2023 7:54:59 PM,shuej21,7/19/2023 7:54:59 PM,shuej21,libe,0,,,184077,,,,-78.1435619301008,38.8923334678488
52247,1702,171524,1,libe,,,,1.3,,,,,0,1,recruit,,,IK,IK,7/19/2023 2:09:27 PM,16,LI,,,,,,,,,,,,,,,,,bdd4c7bb-744b-4142-b4b7-b448d50d65fe,7/19/2023 2:09:31 PM,shuej21,7/19/2023 2:09:31 PM,shuej21,libe,0,,,171524,,,,-78.1438551788413,38.8908351001464
52248,1702,171525,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,7/19/2023 2:31:12 PM,15,LI,,,,,,,,,,,,,,,,,dd43f9cb-632b-4b06-8d33-b346208f8940,7/19/2023 2:31:14 PM,shuej21,7/19/2023 2:31:14 PM,shuej21,libe,0,,,171525,,,,-78.1438037053935,38.8908026608586
