"tag","table","OBJECTID","quadrat","StemTag","lx","ly","dbh_previous","hom","codes_previous","status_previous","status_2022","comment_2022","mortality","census_status","dbh_current","status_current","codes_current","code_choices","notes_current","DBH check","living_status","crown_position","crown_intact","crown_living","fad","fad_choices","liana_load","lean_angle","wounded_main_stem","rotting_trunk","canker_swelling_deformity","dead_with_resprout","crown_check","GlobalID","CreationDate","Creator","EditDate","Editor","species","dbh_previous_mm","numeric_tag","hom_alert","lean_direction","sp","tree_type","NAD83_X","NAD83_Y","personnel_list","personnel","date_measured","multi stemmed","x","y","dbh_if_dead","mort_status"
32433,"old_trees",38066,"0329",1,7.1,11.3,40,1.3,"NULL","A","","",0,1,45,"LI","RT","RT","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"af0b4cea-ec37-4879-8d00-f6cfd7ab69ff","3/30/2023 4:12:53 PM","shuej21","5/16/2023 3:53:00 PM","shuej21","ulam",40,NA,NA,NA,"ulam","1",747419.354568282,4309078.67691709,"KB","KB","5/16/2023 3:52:59 PM",0,-78.1471249382522,38.895760774636,NA,"LI"
32434,"old_trees",38067,"0329",1,8.5,10.7,NA,NA,"DC;R","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27f6fdfc-cb48-4f07-a5a7-1d7671d68f8c","3/30/2023 4:12:53 PM","shuej21","5/16/2023 3:54:42 PM","shuej21","libe",NA,NA,NA,NA,"libe","1",747420.768110597,4309078.10957758,"KB","KB","5/16/2023 3:54:39 PM",0,-78.1471088638038,38.8957552709323,NA,"DN"
32435,"old_trees",38068,"0329",1,6,13.3,77,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,80,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f3311597-f619-4e19-8903-926f09fd1956","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:08:06 PM","shuej21","cagl",77,NA,NA,NA,"cagl","1",747418.208465752,4309080.65085959,"KB","KB","5/16/2023 6:08:05 PM",0,-78.1471374266263,38.8957788644214,NA,"LI"
32436,"old_trees",38069,"0329",1,9.7,14.1,151,1.3,"NULL","A","A","",1,2,155,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79d23320-d8e1-41a9-8ea3-b577ea96bf49","3/30/2023 4:12:53 PM","shuej21","5/16/2023 5:36:05 PM","shuej21","cagl",151,NA,NA,NA,"cagl","1",747421.888910733,4309081.53647166,"KB","KB","5/16/2023 5:36:04 PM",0,-78.1470947198321,38.8957857985798,NA,"LI"
32437,"old_trees",38070,"0329",1,7.6,15.5,60,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,62,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02d82f71-e044-4d8b-a0f0-df9979480d12","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:05:43 PM","shuej21","cagl",60,NA,NA,NA,"cagl","1",747419.756996454,4309082.88739634,"KB","KB","5/16/2023 6:05:42 PM",0,-78.1471187865886,38.8957985573494,NA,"LI"
32438,"old_trees",38071,"0329",1,7.2,17,30,1.3,"NULL","A","","",0,1,31,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5f6ff748-9039-419d-aa50-60adfa7fb0fb","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:04:23 PM","shuej21","cagl",30,NA,NA,NA,"cagl","1",747419.322305172,4309084.37771292,"KB","KB","5/16/2023 6:04:21 PM",0,-78.1471232557049,38.8958120928703,NA,"LI"
32439,"old_trees",38072,"0329",1,6.8,19.1,45,1.3,"NULL","A","","",0,1,47,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1b9a648c-3d44-4fa2-899e-b13eea11d74d","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:01:49 PM","shuej21","cato",45,NA,NA,NA,"cato","1",747418.873694779,4309086.46784801,"KB","KB","5/16/2023 6:01:47 PM",0,-78.1471276691254,38.8958310307096,NA,"LI"
32440,"old_trees",38073,"0329",1,4.6,19.2,424,1.3,"NULL","A","AU","Large rot at base of tree",1,2,440,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad5a584d-7474-436d-a2bb-17461e4f2181","3/30/2023 4:12:53 PM","shuej21","5/16/2023 5:59:42 PM","shuej21","litu",424,NA,NA,NA,"litu","1",747416.671966261,4309086.51681265,"KB","KB","5/16/2023 5:59:41 PM",0,-78.1471530096933,38.895832092018,NA,"LI"
32441,"old_trees",38074,"0329",1,5.4,14.8,55,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,56,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6f2d9415-558d-44af-8155-e721e875ea7d","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:12:15 PM","shuej21","cato",55,NA,NA,NA,"cato","1",747417.573828298,4309082.1365363,"KB","KB","5/16/2023 6:12:14 PM",0,-78.1471442017172,38.8957924139291,NA,"LI"
32442,"old_trees",38075,"0329",1,1.5,20,65,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,69,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"674f879b-4220-4c58-bf3c-44d65340ebd7","3/30/2023 4:12:53 PM","shuej21","5/16/2023 5:41:32 PM","shuej21","cato",65,NA,NA,NA,"cato","1",747413.554241393,4309087.24466954,"KB","KB","5/16/2023 5:41:31 PM",0,-78.1471886557306,38.8958395211713,NA,"LI"
32443,"old_trees",38076,"0329",1,0.6,19.9,NA,NA,"DC","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1dfe7cf7-6497-4454-9242-f2e2627c8431","3/30/2023 4:12:53 PM","shuej21","5/16/2023 5:38:20 PM","shuej21","ulam",NA,NA,NA,NA,"ulam","1",747412.656803084,4309087.12383708,"KB","KB","5/16/2023 5:38:18 PM",0,-78.1471990348622,38.8958386856893,NA,"DN"
32444,"old_trees",38077,"0329",1,1,18.2,33,1.3,"NULL","A","","",0,1,35,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6e504f39-c689-4b39-9905-2db1613ffdbe","3/30/2023 4:12:53 PM","shuej21","5/16/2023 5:43:00 PM","shuej21","astr",33,NA,NA,NA,"astr","1",747413.096134456,4309085.43356434,"KB","KB","5/16/2023 5:42:58 PM",0,-78.1471945837123,38.8958233498659,NA,"LI"
32445,"old_trees",38078,"0329",1,0.4,18.6,NA,NA,"DN","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5ccd8e5a-7f69-4dd9-8d8f-56591856e079","3/30/2023 4:12:53 PM","shuej21","5/16/2023 5:44:51 PM","shuej21","astr",NA,NA,NA,NA,"astr","1",747412.487016919,4309085.81950712,"KB","KB","5/16/2023 5:44:49 PM",0,-78.1472014603135,38.8958269945277,NA,"DN"
32446,"old_trees",38079,"0329",1,1.5,16,28,1.3,"NULL","A","","",0,1,29,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e11627de-e785-4f5e-870a-2966b2f2d475","3/30/2023 4:12:53 PM","shuej21","5/16/2023 5:47:53 PM","shuej21","astr",28,NA,NA,NA,"astr","1",747413.647038561,4309083.24574609,"KB","KB","5/16/2023 5:47:51 PM",0,-78.1471890276353,38.895803503131,NA,"LI"
32447,"old_trees",38080,"0329",1,0.8,15.5,25,1.3,"M","A","","",0,1,26,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f2b06f2f-d671-4783-8252-0de93a0dc61a","3/30/2023 4:12:53 PM","shuej21","5/16/2023 5:49:05 PM","shuej21","astr",25,NA,NA,NA,"astr","1",747412.958826604,4309082.72964116,"KB","KB","5/16/2023 5:49:04 PM",2,-78.1471971403184,38.8957990516507,NA,"LI"
32448,"old_trees",38081,"0329",1,7.4,14.6,31,1.3,"NULL","A","","",0,1,0,"DS","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8c308e46-e597-43b6-bea0-1b14a7a6f874","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:18:03 PM","shuej21","cato",31,NA,NA,NA,"cato","1",747419.577930108,4309081.98297872,"KB","KB","5/16/2023 6:17:39 PM",0,-78.1471884599011,38.8957887140346,NA,"DS"
32449,"old_trees",38082,"0329",1,0.8,12.5,80,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,82,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e51b665a-7887-4c7e-bf5a-771f1573f646","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:23:06 PM","shuej21","cato",80,NA,NA,NA,"cato","1",747413.02842448,4309079.73044858,"KB","KB","5/16/2023 6:23:05 PM",0,-78.1471974187977,38.895772037932,NA,"LI"
32450,"old_trees",38083,"0329",1,2.6,12.6,113,1.3,"NULL","A","A","",1,2,120,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8294b7e-c01d-43e4-bc8f-c5f8664ae192","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:21:59 PM","shuej21","cato",113,NA,NA,NA,"cato","1",747414.825620563,4309079.8721604,"KB","KB","5/16/2023 6:21:51 PM",0,-78.1471766695177,38.8957728083935,NA,"LI"
32488,"old_trees",38120,"0331",1,3.3,2.9,601,1.3,"NULL","A","A","",1,2,615,"LI","RT","RT","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3394cdeb-984b-4a26-9dab-0037f8c28f59","3/30/2023 4:12:53 PM","shuej21","5/16/2023 1:54:32 PM","shuej21","litu",601,NA,NA,NA,"litu","1",747414.822492693,4309110.18028495,"KB","KB","5/15/2023 7:36:01 PM",0,-78.1471657828208,38.8960455920832,NA,"LI"
32489,"old_trees",38121,"0331",1,3.8,2.4,54,1.3,"NULL","A","","",0,1,58,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9fe20331-8614-498a-be38-a5017630b71b","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:39:23 PM","shuej21","cato",54,NA,NA,NA,"cato","1",747415.333957769,4309109.69201917,"KB","KB","5/15/2023 7:39:18 PM",0,-78.1471591092387,38.8960446314557,NA,"LI"
32490,"old_trees",38122,"0331",1,4.2,3.1,53,1.3,"NULL","A","","",0,1,63,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5af55179-d050-483e-9adc-4b3c826b3b98","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:39:12 PM","shuej21","cato",53,NA,NA,NA,"cato","1",747415.717611537,4309110.4010705,"KB","KB","5/15/2023 7:39:10 PM",0,-78.1471603354393,38.8960354174043,NA,"LI"
32491,"old_trees",38123,"0331",1,8.7,1.5,267,1.3,"NULL","A","A","",1,2,275,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22bc1337-7816-49d8-9e4f-5c2d35fcb383","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:42:39 PM","shuej21","cagl",267,NA,NA,NA,"cagl","1",747420.25351881,4309108.90591793,"KB","KB","5/15/2023 7:42:38 PM",0,-78.1471036912884,38.8960325921509,NA,"LI"
32492,"old_trees",38124,"0331",1,8.3,3.7,30,1.3,"NULL","A","","",0,1,30,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3802a60f-39e8-4cf4-963b-22835883d1d4","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:41:56 PM","shuej21","cato",30,NA,NA,NA,"cato","1",747419.802587792,4309111.0960561,"KB","KB","5/15/2023 7:41:54 PM",0,-78.1471080957256,38.8960524318302,NA,"LI"
32493,"old_trees",38125,"0331",1,6.1,5.7,381,1.3,"NULL","A","A","",1,2,385,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aa2ed6a1-72f9-4376-9f83-3d9ec915f16d","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:23:24 PM","shuej21","quve",381,NA,NA,NA,"quve","1",747417.556781316,4309113.04447938,"KB","KB","5/15/2023 7:23:20 PM",0,-78.1471332584261,38.8960706005454,NA,"LI"
32494,"old_trees",38126,"0331",1,5.4,8.8,447,1.3,"NULL","A","A","",1,2,460,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4b530592-e842-44f2-bf62-42d373e343ef","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:22:10 PM","shuej21","litu",447,NA,NA,NA,"litu","1",747416.785052373,4309116.12738555,"KB","KB","5/15/2023 7:22:08 PM",0,-78.1471410351374,38.8960985649892,NA,"LI"
32495,"old_trees",38127,"0331",1,3.8,6.2,249,1.3,"NULL","A","A","",1,2,260,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"459a750b-5273-4ab9-b71c-af082c246a33","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:24:13 PM","shuej21","litu",249,NA,NA,NA,"litu","1",747415.245800691,4309113.49098644,"KB","KB","5/15/2023 7:24:11 PM",0,-78.1471597138028,38.8960752701436,NA,"LI"
32496,"old_trees",38128,"0331",1,1.5,3.6,32,1.3,"NULL","A","","",0,1,32,"LI","B","B","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"be767bff-1508-4eeb-a08b-41cd2be9e22d","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:25:33 PM","shuej21","cato",32,NA,NA,NA,"cato","1",747413.006738568,4309110.83829784,"KB","KB","5/15/2023 7:25:31 PM",0,-78.1471864584386,38.8960520256292,NA,"LI"
32497,"old_trees",38129,"0331",1,14.6,2.7,121,1.3,"NULL","A","A","",1,2,121,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3fe4df1c-e5c3-4384-9c7e-cfda62896660","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:43:53 PM","shuej21","cato",121,NA,NA,NA,"cato","1",747426.124091503,4309110.24248078,"KB","KB","5/15/2023 7:43:45 PM",0,-78.1470355963154,38.8960429688807,NA,"LI"
32498,"old_trees",38130,"0331",1,16,5.8,615,1.3,"NULL","A","A","",1,2,640,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c15cfaac-1a45-451a-bb35-596dd530c393","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:46:52 PM","shuej21","quve",615,NA,NA,NA,"quve","1",747427.451797367,4309113.37410546,"KB","KB","5/15/2023 7:46:51 PM",0,-78.1470191769119,38.8960707802215,NA,"LI"
32499,"old_trees",38131,"0331",1,15.8,6.1,25,1.3,"NULL","A","","",0,1,26,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0db4fc04-83e2-4bac-9c40-87181b0b40dd","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:47:56 PM","shuej21","cagl",25,NA,NA,NA,"cagl","1",747427.244891639,4309113.66937487,"KB","KB","5/15/2023 7:47:54 PM",0,-78.147021453242,38.8960734964045,NA,"LI"
32500,"old_trees",38132,"0331",1,16.4,8.5,210,1.3,"NULL","A","A","",1,2,210,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a4302bb3-348c-4d88-bacd-c99053fa4ca7","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:49:11 PM","shuej21","cato",210,NA,NA,NA,"cato","1",747427.789051391,4309116.0826685,"KB","KB","5/15/2023 7:49:10 PM",0,-78.1470143152296,38.8960950636615,NA,"LI"
32501,"old_trees",38133,"0331",1,13,6.4,NA,NA,"DC","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7d6eaa14-4281-4ed5-b088-173df380d470","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:48:15 PM","shuej21","acru",NA,NA,NA,NA,"acru","1",747424.438684515,4309113.9043761,"KB","KB","5/15/2023 7:48:13 PM",0,-78.1470536883775,38.8960764020571,NA,"DN"
32502,"old_trees",38134,"0331",1,12.3,10.3,403,1.3,"NULL","A","A","",1,2,405,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54e03273-6d8d-491c-8473-6f8a332727da","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:10:02 PM","shuej21","cagl",403,NA,NA,NA,"cagl","1",747423.64839637,4309117.78705696,"KB","KB","5/15/2023 7:10:01 PM",0,-78.1470613905281,38.896111569798,NA,"LI"
32503,"old_trees",38135,"0331",1,14.5,12.3,147,1.3,"NULL","A","A","",1,2,151,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04a94be8-595c-47d6-947c-f077789ef124","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:08:09 PM","shuej21","nysy",147,NA,NA,NA,"nysy","1",747425.801405679,4309119.83755712,"KB","KB","5/15/2023 7:08:01 PM",0,-78.1470358550246,38.8961294189865,NA,"LI"
32504,"old_trees",38136,"0331",1,15.9,13,NA,NA,"DC","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86afcf0f-3cc4-4358-bfff-bf677fb8da26","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:07:07 PM","shuej21","acru",NA,NA,NA,NA,"acru","1",747427.184789147,4309120.56985773,"KB","KB","5/15/2023 7:07:06 PM",0,-78.1470196584047,38.896135619708,NA,"DN"
32505,"old_trees",38137,"0331",1,13.2,14.3,203,1.3,"NULL","A","A","",1,2,205,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ea532b37-100e-4cc9-97e7-f70283238edf","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:06:35 PM","shuej21","nysy",203,NA,NA,NA,"nysy","1",747424.455356977,4309121.80685976,"KB","KB","5/15/2023 7:06:33 PM",0,-78.1470506475767,38.896147521962,NA,"LI"
32506,"old_trees",38138,"0331",1,6.6,10.1,131,1.3,"NULL","A","DC","",0,1,0,"DC","R","R","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fd0c7cc8-28ef-4b23-b29f-029c7b834b40","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:13:41 PM","shuej21","litu",131,NA,NA,NA,"litu","1",747417.954570558,4309117.45486482,"KB","KB","5/15/2023 7:13:39 PM",0,-78.1471270878979,38.8961101833945,NA,"DC"
32507,"old_trees",38139,"0331",1,7.2,10.9,39,1.3,"NULL","A","","",0,1,42,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14b6ac94-c3b6-4b6f-b1c7-4edecf0c17f5","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:12:25 PM","shuej21","nysy",39,NA,NA,NA,"nysy","1",747418.535848712,4309118.26860907,"KB","KB","5/15/2023 7:12:19 PM",0,-78.1471201008033,38.8961173433459,NA,"LI"
32508,"old_trees",38140,"0331",1,9.1,13.5,103,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",1,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fd037c46-acd1-46ec-ba68-6403a9ca9da3","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:16:11 PM","shuej21","litu",103,NA,NA,NA,"litu","1",747420.375019652,4309120.91196797,"KB","KB","5/15/2023 7:16:09 PM",0,-78.1470979654217,38.8961406172032,0,"DN"
32509,"old_trees",38141,"0331",1,5.5,14.8,NA,NA,"DC","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b5155d21-1e64-48ab-812c-36a956329619","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:15:50 PM","shuej21","litu",NA,NA,NA,NA,"litu","1",747416.745829707,4309122.12809064,"KB","KB","5/15/2023 7:15:48 PM",0,-78.1471393256405,38.8961525844773,NA,"DN"
32510,"old_trees",38142,"0331",1,4.6,18.4,95,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,99,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95bee8e9-7ff2-42df-b513-87ec3458bf04","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:18:29 PM","shuej21","litu",95,NA,NA,NA,"litu","1",747415.762553786,4309125.70627237,"KB","KB","5/15/2023 7:18:22 PM",0,-78.1471493598171,38.8961850660653,NA,"LI"
32511,"old_trees",38143,"0331",1,3,18.3,104,1.3,"NULL","A","A","",1,2,104,"LI","B","B","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e5a82d15-008a-4c81-85b2-594c76990cee","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:19:47 PM","shuej21","litu",104,NA,NA,NA,"litu","1",747414.165305035,4309125.56915042,"KB","KB","5/15/2023 7:19:45 PM",0,-78.1471678058174,38.8961842823244,NA,"LI"
32512,"old_trees",38144,"0331",1,2.4,13.8,151,1.3,"NULL","A","AU","",1,2,153,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88712426-89f1-4c4d-a950-1b925301ae93","3/30/2023 4:12:53 PM","shuej21","5/15/2023 7:17:08 PM","shuej21","litu",151,NA,NA,NA,"litu","1",747413.669863333,4309121.05644198,"KB","KB","5/15/2023 7:17:07 PM",0,-78.1471751378671,38.8961438046104,NA,"LI"
33342,"old_trees",38604,"0329",1,3.5,19,20,1.3,"NULL","A","","",0,1,22,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64e91daf-7fb4-4fe6-95c4-560c71790990","3/30/2023 4:12:53 PM","shuej21","5/16/2023 5:57:27 PM","shuej21","astr",20,NA,NA,NA,"astr","1",747415.576902405,4309086.29133726,"KB","KB","5/16/2023 5:57:25 PM",0,-78.1471657028844,38.8958303707148,NA,"LI"
33343,"old_trees",38605,"0329",1,0.8,19.8,17,1.3,"NULL","A","","",0,1,18,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d71861d4-f071-4b26-b13a-311eec3d7093","3/30/2023 4:12:53 PM","shuej21","5/16/2023 5:39:32 PM","shuej21","astr",17,NA,NA,NA,"astr","1",747412.859069881,4309087.02847386,"KB","KB","5/16/2023 5:39:03 PM",0,-78.1471967387691,38.895837771203,NA,"LI"
33344,"old_trees",38606,"0329",1,3.7,11.1,16,1.3,"NULL","A","","",0,1,19,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8b97029-46d7-4bb0-9710-36773dee79d5","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:36:51 PM","shuej21","astr",16,NA,NA,NA,"astr","1",747415.960123447,4309078.39808333,"KB","KB","5/16/2023 6:36:50 PM",0,-78.147164134431,38.8957592211278,NA,"LI"
33345,"old_trees",38607,"0329",1,1,13.5,13,1.3,"NULL","A","","",0,1,15,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69ab55f1-7bad-455e-89d4-17edbc10072a","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:19:03 PM","shuej21","astr",13,NA,NA,NA,"astr","1",747413.20517136,4309080.7348193,"KB","KB","5/16/2023 6:19:02 PM",0,-78.1471950211944,38.89578102829,NA,"LI"
33346,"old_trees",38608,"0329",1,2.1,16,16,1.3,"NULL","A","","",0,1,17,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"867cb653-b610-4e97-9297-855e6cef8500","3/30/2023 4:12:53 PM","shuej21","5/16/2023 5:50:55 PM","shuej21","astr",16,NA,NA,NA,"astr","1",747414.246877077,4309083.25966567,"KB","KB","5/16/2023 5:50:54 PM",0,-78.1471821133047,38.8958034597835,NA,"LI"
33347,"old_trees",38609,"0329",1,1.4,11.3,13,1.3,"NULL","A","","",0,1,14,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7d10a3a1-2c7d-4473-bd31-7a890ce3fbe8","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:26:34 PM","shuej21","astr",13,NA,NA,NA,"astr","1",747413.656102379,4309078.54468113,"KB","KB","5/16/2023 6:26:30 PM",0,-78.1471906167572,38.8957611899331,NA,"LI"
33348,"old_trees",38610,"0329",1,1.1,10,17,1.3,"NULL","A","","",0,1,20,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b3dbd738-5081-430e-a8f4-e6eccd6ece68","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:27:56 PM","shuej21","astr",17,NA,NA,NA,"astr","1",747413.386341968,4309077.23808122,"KB","KB","5/16/2023 6:27:54 PM",0,-78.1471941956449,38.8957495057504,NA,"LI"
33349,"old_trees",38611,"0329",1,4.2,10.8,15,1.3,"NULL","A","","",0,1,17,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5dd4e870-aecc-4839-9edb-82ac139ce60e","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:38:02 PM","shuej21","astr",15,NA,NA,NA,"astr","1",747416.466948433,4309078.10977371,"KB","KB","5/16/2023 6:38:00 PM",0,-78.1471584013848,38.8957564839583,NA,"LI"
33350,"old_trees",38612,"0329",1,5.9,14.3,16,1.3,"NULL","A","","",0,1,18,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f057338c-6f37-4c53-91b8-2c121edcb9dc","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:10:06 PM","shuej21","astr",16,NA,NA,NA,"astr","1",747418.085293374,4309081.64827052,"KB","KB","5/16/2023 6:10:05 PM",0,-78.1471384866374,38.8957878757531,NA,"LI"
33544,"old_trees",38805,"0329",1,0.4,8.3,13,1.3,"NULL","A","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d1373635-5b18-46a9-894f-35ab93fec7e3","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:32:56 PM","shuej21","astr",13,NA,NA,NA,"astr","1",747412.725969162,4309075.52229925,"KB","KB","5/16/2023 6:32:54 PM",0,-78.1472024188215,38.895734248912,NA,"DN"
33545,"old_trees",38806,"0329",1,2.2,9.5,13,1.3,"NULL","A","","",0,1,15,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3430fb87-6462-4c45-b115-61774e777de9","3/30/2023 4:12:53 PM","shuej21","5/16/2023 6:33:58 PM","shuej21","astr",13,NA,NA,NA,"astr","1",747414.49764556,4309076.76373501,"KB","KB","5/16/2023 6:33:57 PM",0,-78.1471815671329,38.8957449228258,NA,"LI"
