censusType,errorName,tag,table,quadrat,StemTag,lx,ly,dbh_previous,hom,codes_previous,status_previous,status_2022,comment_2022,mortality,census_status,dbh_current,status_current,codes_current,notes_current,crown_position,crown_intact,crown_living,fad,liana_load,lean_angle,wounded_main_stem,rotting_trunk,canker_swelling_deformity,dead_with_resprout,sp,NAD83_X,NAD83_Y,personnel,date_measured,x,y,dbh_if_dead,mort_status
both,quadratIsNotTheSameInAllStems,13218,old_trees,0129,1,9.4,15.2,,,X;R,D,"","",0,1,0,DC,M,"",,,,"",,,,,,,astr,747381.574237149,4309081.70127413,IK,4/27/2023 1:50:50 PM,-78.147558973518,38.8957986342728,,""
both,quadratIsNotTheSameInAllStems,13222,old_trees,0129,1,5.3,3.8,22,1.3,M,A,"","",0,1,28,LI,"","",,,,"",,,,,,,libe,747377.739813014,4309070.20920524,KB,4/27/2023 5:30:01 PM,-78.1476020189832,38.8956936912537,,""
both,quadratIsNotTheSameInAllStems,13223,old_trees,0129,1,5,3.4,38,1.3,M,A,"","",0,1,0,DC,R,ID tag moved to stem 4,,,,"",,,,,,,libe,747377.449172777,4309069.8023831,KB,4/27/2023 5:28:03 PM,-78.1476107694697,38.8956927019569,,""
both,quadratIsNotTheSameInAllStems,13224,old_trees,0129,1,3.3,2.3,28,,M,A,"","",0,1,26,LI,"A,M","",,,,"",,,,,,,libe,747375.775150232,4309068.66321036,KB,8/15/2023 7:32:01 PM,-78.1476279263889,38.8956779338126,,""
both,quadratIsNotTheSameInAllStems,13228,old_trees,0129,1,2.7,2.9,43,1,M,A,"","",0,1,70,LI,A,"",,,,"",,,,,,,ulru,747375.161391444,4309069.2491593,KB,4/27/2023 2:33:09 PM,-78.1476294723882,38.8956917734866,,""
both,quadratIsNotTheSameInAllStems,13230,old_trees,0129,1,1.2,3.8,22,1.3,M,A,"","",0,1,28,LI,"","",,,,"",,,,,,,libe,747373.640916487,4309070.11408814,KB,4/27/2023 2:40:12 PM,-78.1476545183086,38.8956965794439,,""
both,quadratIsNotTheSameInAllStems,13231,old_trees,0129,1,1.7,5.3,19,1.3,M,A,"","",0,1,18,LI,"","",,,,"",,,,,,,libe,747374.10598298,4309071.62528408,KB,4/27/2023 3:10:44 PM,-78.1476486172764,38.8957100499628,,""
both,quadratIsNotTheSameInAllStems,13236,old_trees,0129,1,5.3,12.7,,,DC,G,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747377.533338852,4309079.10682989,IK,4/27/2023 3:20:45 PM,-78.1476064485692,38.8957764209135,,""
both,quadratIsNotTheSameInAllStems,13237,old_trees,0129,1,4.9,13.6,11,1.3,M,A,"","",0,1,24,LI,DV,"",,,,"",,,,,,,libe,747377.112567841,4309079.99727795,IK,4/27/2023 3:47:31 PM,-78.1476109733814,38.8957845541145,,""
both,quadratIsNotTheSameInAllStems,13239,old_trees,0129,1,3.4,16.1,31,1.3,M,A,"","",0,1,34,LI,"","",,,,"",,,,,,,libe,747375.554973321,4309082.46180616,IK,4/27/2023 6:26:37 PM,-78.1476280242971,38.8958071743783,,""
both,quadratIsNotTheSameInAllStems,13241,old_trees,0129,1,3.6,18,32,1.3,M,A,"","",0,1,34,LI,"","",,,,"",,,,,,,libe,747375.710840375,4309084.36595465,IK,4/27/2023 6:37:31 PM,-78.1476255440483,38.8958242685638,,""
both,quadratIsNotTheSameInAllStems,13317,old_trees,0102,1,5.4,12.2,30,1.2,M,A,"","",0,1,72,LI,"A,DV","",,,,"",,,,,,,acne,747390.172529446,4308538.75460988,"RH,CT",4/11/2023 7:38:04 PM,-78.1476555678438,38.8909095137705,,""
both,quadratIsNotTheSameInAllStems,13319,old_trees,0102,1,5,12,13,1.3,M,A,"","",0,1,25,LI,DV,"",,,,"",,,,,,,acne,747389.77727696,4308538.54538399,"CT,RH",9/8/2023 6:38:16 PM,-78.1476601941661,38.8909077427047,,""
both,quadratIsNotTheSameInAllStems,13328,old_trees,0102,1,0.5,4.9,34,1.3,M,A,"","",0,1,82,LI,DV,"",,,,"",,,,,,,acne,747385.443203062,4308531.34289807,"RH,CT",4/11/2023 6:15:41 PM,-78.1477127024789,38.8908441381248,,""
both,quadratIsNotTheSameInAllStems,13330,old_trees,0102,1,3.8,10.2,38,1.3,M,A,"","",0,1,68,LI,"","",,,,"",,,,,,,acne,747388.619358653,4308536.71802929,"RH,CT",4/11/2023 7:27:22 PM,-78.14767418722,38.8908916213179,,""
both,quadratIsNotTheSameInAllStems,13332,old_trees,0102,1,2.8,6.8,24,1.3,NULL,A,"","",0,1,43,LI,M,"",,,,"",,,,,,,libe,747387.698505385,4308533.29574507,"CT,RH",4/11/2023 7:18:39 PM,-78.1476860252171,38.8908610789812,,""
both,quadratIsNotTheSameInAllStems,13343,old_trees,0102,1,17.4,4.4,25,1.3,M,A,"","",0,1,36,LI,"","",,,,"",,,,,,,libe,747402.350254245,4308531.23510067,"KB,IK",4/11/2023 4:03:26 PM,-78.1475180313292,38.8908384074932,,""
both,quadratIsNotTheSameInAllStems,13363,old_trees,0102,1,19,11.6,16,1.3,M,A,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747403.78278872,4308538.47028173,"IK,KB",4/11/2023 7:31:04 PM,-78.1474989277582,38.8909031231036,,""
both,quadratIsNotTheSameInAllStems,13364,old_trees,0102,1,17.8,8.4,18,1.3,M,A,"","",0,1,20,LI,"","",,,,"",,,,,,,libe,747402.657349422,4308535.24330383,"KB,IK",4/11/2023 7:21:44 PM,-78.1475221411182,38.8908721032205,,""
both,quadratIsNotTheSameInAllStems,13367,old_trees,0102,1,12.8,1.9,40,1.3,M,A,"","",0,1,63,LI,"","",,,,"",,,,,,,acne,747397.809490518,4308528.62905678,"IK,KB",4/11/2023 5:14:51 PM,-78.1475712645796,38.8908162310386,,""
both,quadratIsNotTheSameInAllStems,13368,old_trees,0102,1,13.4,1.5,31,1.3,M,A,"","",0,1,39,LI,M,"",,,,"",,,,,,,libe,747398.418608751,4308528.24308401,"IK,KB",4/11/2023 4:17:13 PM,-78.1475643888768,38.8908125854204,,""
both,quadratIsNotTheSameInAllStems,13369,old_trees,0102,1,15,3.4,25,1.2,A;M,A,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747399.974099473,4308530.17969151,"KB,IK",4/11/2023 4:11:49 PM,-78.1475457775854,38.8908295773261,,""
both,quadratIsNotTheSameInAllStems,133742,old_trees,1312,1,1.9,16.4,13,1.3,NULL,A,"","",0,1,18,LI,M,"",,,,"",,,,,,,astr,747621.871582478,4308748.38628407,RH,6/26/2023 3:34:00 PM,-78.1449116286095,38.8927310005527,,""
both,quadratIsNotTheSameInAllStems,13515,old_trees,0116,1,0.7,3.6,14,1.3,NULL,A,"","",0,1,22,LI,M,"",,,,"",,,,,,,astr,747379.177506579,4308809.97252866,"RH,IK",4/14/2023 3:30:22 PM,-78.147684481754,38.8933536609323,,""
both,quadratIsNotTheSameInAllStems,13518,old_trees,0119,1,17,12.5,38,1.3,M,A,"","",0,1,0,DC,"R,X,RT","",,,,"",,,,,,,elum,747393.874688388,4308879.23213339,"RH,DM,IK",4/14/2023 6:49:46 PM,-78.1474902624172,38.8939728821301,,""
both,quadratIsNotTheSameInAllStems,13519,old_trees,0120,1,6.9,1.5,24,1.3,M,A,"","",0,1,45,LI,M,"",,,,"",,,,,,,elum,747383.568613073,4308887.99539828,"KB,CT",6/27/2023 3:24:10 PM,-78.1476057991965,38.8940546566406,,""
both,quadratIsNotTheSameInAllStems,13520,old_trees,0124,1,2.7,4.8,11,1.3,M,A,"","",0,1,15,LI,M,"",,,,"",,,,,,,libe,747377.437242444,4308971.17554191,DM,4/18/2023 5:14:01 PM,-78.1476464443098,38.8948050312217,,""
both,quadratIsNotTheSameInAllStems,13521,old_trees,0124,1,2.7,5,12,1.3,L;M,A,"","",0,1,15,LI,"M,L","",,,,"",,,,,,,libe,747377.432602586,4308971.37548809,DM,4/18/2023 5:15:41 PM,-78.1476464254451,38.8948068322544,,""
both,quadratIsNotTheSameInAllStems,13533,old_trees,0123,1,2.3,8.8,14,1.3,NULL,A,"","",0,1,22,LI,M,"",,,,"",,,,,,,libe,747377.408538771,4308955.17056843,"RH,IK",4/18/2023 5:14:27 PM,-78.1476525420812,38.894660989713,,""
both,quadratIsNotTheSameInAllStems,13536,old_trees,0123,1,10,2.6,10,1.3,NULL,A,"","",0,1,18,LI,"",There is a log fallen on secondary stem and end of main,,,,"",,,,,,,libe,747385.250302004,4308949.15087165,"IK,RH",4/18/2023 8:12:03 PM,-78.1475643967214,38.8946046024283,,""
both,quadratIsNotTheSameInAllStems,13537,old_trees,0126,1,18,2,12,1.3,NULL,A,"","",0,1,21,LI,M,"",,,,"",,,,,,,libe,747391.870110947,4309008.72047908,DM,4/25/2023 3:21:03 PM,-78.1474534359111,38.8952745999882,,""
both,quadratIsNotTheSameInAllStems,13539,old_trees,0125,1,18.2,0.2,11,1.3,J,A,"","",0,1,14,LI,M,"",,,,"",,,,,,,astr,747392.575801682,4308986.93098619,"KB,CT",4/18/2023 6:19:27 PM,-78.1474664147873,38.8949425730657,,""
both,quadratIsNotTheSameInAllStems,13541,old_trees,0126,1,12.6,15.7,15,1.3,NULL,A,"","",0,1,25,LI,M,"",,,,"",,,,,,,libe,747386.153734002,4309022.29151569,DM,4/25/2023 6:39:12 PM,-78.1475276376296,38.8952626374648,,""
both,quadratIsNotTheSameInAllStems,13542,old_trees,0126,1,12.9,15.7,13,1.3,NULL,A,"","",0,1,13,LI,M,"",,,,"",,,,,,,libe,747386.45365326,4309022.29847548,DM,4/25/2023 6:45:21 PM,-78.1475241800152,38.8952626157909,,""
both,quadratIsNotTheSameInAllStems,13544,old_trees,0127,1,0.2,8.3,11,1.3,NULL,A,"","",0,1,12,LI,M,"",,,,"",,,,,,,libe,747373.464760258,4309034.60045331,IK,4/25/2023 2:57:12 PM,-78.147669342323,38.895376995224,,""
both,quadratIsNotTheSameInAllStems,13546,old_trees,0127,1,3.6,8.3,13,1.3,M,A,"","",0,1,24,LI,"","",,,,"",,,,,,,libe,747376.863845183,4309034.6793309,IK,4/25/2023 3:37:07 PM,-78.147630167704,38.8953767477223,,""
both,quadratIsNotTheSameInAllStems,13547,old_trees,0127,1,3.9,8,21,1.3,NULL,A,"","",0,1,25,LI,M,"",,,,"",,,,,,,libe,747377.170724228,4309034.38637143,IK,4/25/2023 3:40:10 PM,-78.1476267388358,38.8953740252203,,""
both,quadratIsNotTheSameInAllStems,13559,old_trees,0127,1,6.3,12.6,14,1.3,NULL,A,"","",0,1,14,LI,M,"",,,,"",,,,,,,libe,747379.46336155,4309039.04081169,IK,4/26/2023 3:00:29 PM,-78.1475986557094,38.8954152703426,,""
both,quadratIsNotTheSameInAllStems,13560,old_trees,0127,1,4.7,12.3,14,1.3,M,A,"","",0,1,25,LI,M,"",,,,"",,,,,,,libe,747377.870751961,4309038.70377356,IK,4/25/2023 6:54:00 PM,-78.1476171196762,38.895412685576,,""
both,quadratIsNotTheSameInAllStems,13564,old_trees,0127,1,5.4,16,16,1.3,NULL,A,"","",0,1,23,LI,M,"",,,,"",,,,,,,libe,747378.484726183,4309042.41901725,IK,4/26/2023 2:32:18 PM,-78.1476020908643,38.8954417213795,,""
both,quadratIsNotTheSameInAllStems,13565,old_trees,0127,1,5.1,15.4,17,1.3,M,A,"","",0,1,32,LI,"","",,,,"",,,,,,,libe,747378.1987265,4309041.81221894,IK,4/26/2023 2:28:11 PM,-78.1476122229594,38.8954405698759,,""
both,quadratIsNotTheSameInAllStems,13570,old_trees,0126,1,0.2,2.4,14,1.3,NULL,A,"","",0,1,24,LI,M,"",,,,"",,,,,,,libe,747374.065621918,4309008.70742403,DM,4/20/2023 3:02:14 PM,-78.147671752517,38.8951437797691,,""
both,quadratIsNotTheSameInAllStems,13571,old_trees,0126,1,10,4.8,11,1.3,NULL,A,"","",0,1,18,LI,M,"",,,,"",,,,,,,libe,747383.807306048,4309011.33413115,DM,4/25/2023 1:59:45 PM,-78.1475586097406,38.8951646782129,,""
both,quadratIsNotTheSameInAllStems,13574,old_trees,0127,1,3.9,1,22,1.3,NULL,A,"","",0,1,28,LI,M,"",,,,"",,,,,,,libe,747377.333119272,4309027.38825541,"IK,KB",4/20/2023 3:13:05 PM,-78.1476273892198,38.895310993749,,""
both,quadratIsNotTheSameInAllStems,13577,old_trees,0127,1,2.4,0.5,17,1.3,M,A,"","",0,1,27,LI,M,"",,,,"",,,,,,,libe,747375.845122627,4309026.85359104,"IK,KB",4/20/2023 3:08:31 PM,-78.1476447195132,38.8953066002679,,""
both,quadratIsNotTheSameInAllStems,13578,old_trees,0127,1,2.1,1.1,22,1.3,M,A,"","",0,1,29,LI,"","",,,,"",,,,,,,libe,747375.531283794,4309027.44646977,"IK,KB",4/20/2023 3:19:48 PM,-78.1476481205335,38.8953120250015,,""
both,quadratIsNotTheSameInAllStems,13581,old_trees,0127,1,6,6.3,17,1.3,M,A,"","",0,1,29,LI,"","",,,,"",,,,,,,libe,747379.309597831,4309032.73554748,IK,4/25/2023 1:49:02 PM,-78.1476026990289,38.8953585641473,,""
both,quadratIsNotTheSameInAllStems,13582,old_trees,0127,1,8.3,7.3,13,1.3,NULL,A,"","",0,1,19,LI,M,"",,,,"",,,,,,,libe,747381.585779517,4309033.78863671,IK,4/25/2023 5:59:40 PM,-78.1475761044125,38.8953674014421,,""
both,quadratIsNotTheSameInAllStems,13588,old_trees,0126,1,4.6,18.9,15,1.3,M,A,"","",0,1,18,LI,"","",,,,"",,,,,,,libe,747378.081649387,4309025.30506011,DM,4/26/2023 4:08:42 PM,-78.1476195199816,38.895292033398,,""
both,quadratIsNotTheSameInAllStems,13589,old_trees,0126,1,4.5,18.7,13,1.3,M,A,"","",0,1,20,LI,"","",,,,"",,,,,,,libe,747377.986316159,4309025.102794,DM,4/26/2023 4:14:50 PM,-78.1476206904861,38.8952902400684,,""
both,quadratIsNotTheSameInAllStems,13590,old_trees,0126,1,2.7,17.9,19,1.3,L,A,"","",0,1,23,LI,"M,L","",,,,"",,,,,,,libe,747376.205360044,4309024.26125059,DM,4/27/2023 6:29:12 PM,-78.1476415044453,38.8952831674283,,""
both,quadratIsNotTheSameInAllStems,13591,old_trees,0126,1,4.4,15.8,14,1.3,NULL,A,"","",0,1,19,LI,M,"",,,,"",,,,,,,libe,747377.95362102,4309022.20125458,DM,4/27/2023 5:41:07 PM,-78.1476221125204,38.8952641343574,,""
both,quadratIsNotTheSameInAllStems,13593,old_trees,0127,1,0.5,3.4,20,1.3,M,A,"","",0,1,23,LI,P,Under fallen log partially,,,,"",,,,,,,libe,747373.878356046,4309029.70873188,IK,4/25/2023 2:50:05 PM,-78.1476663419537,38.8953328513881,,""
both,quadratIsNotTheSameInAllStems,13596,old_trees,0127,1,3,3.5,20,1.3,NULL,A,"","",0,1,24,LI,M,"",,,,"",,,,,,,libe,747376.375363268,4309029.8667032,IK,4/25/2023 2:03:07 PM,-78.1476267765672,38.8953386445718,,""
both,quadratIsNotTheSameInAllStems,13611,old_trees,0123,1,6,5.4,11,1.3,M,A,"","",0,1,12,LI,"","",,,,"",,,,,,,libe,747381.186420546,4308951.85732089,"RH,IK",4/18/2023 5:53:50 PM,-78.1475761448837,38.8946252863934,,""
both,quadratIsNotTheSameInAllStems,13614,old_trees,0123,1,8.6,4,15,1.3,M,A,"","",0,1,0,DS,M,Tag moved to Stem 4,,,,"",,,,,,,libe,747383.818199791,4308950.51801584,"RH,IK",4/18/2023 5:33:25 PM,-78.1475803975075,38.8946173103711,,""
both,quadratIsNotTheSameInAllStems,13617,old_trees,0125,1,10.6,15.4,13,1.3,NULL,A,"","",0,1,21,LI,M,"",,,,"",,,,,,,libe,747384.625217908,4309001.95058064,"CT,KB",4/18/2023 5:54:23 PM,-78.1475525712725,38.8950799930004,,""
both,quadratIsNotTheSameInAllStems,13618,old_trees,0125,1,2.3,16.1,22,1.3,M,A,"","",0,1,24,LI,M,"",,,,"",,,,,,,libe,747376.311212264,4309002.45783812,"CT,KB",4/18/2023 7:32:07 PM,-78.147648141209,38.8950868992661,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0125,1,0.5,16.7,21,1.3,M,A,"","",0,1,19,DS,M,"",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13622,old_trees,0127,1,9.6,9.4,27,1.3,NULL,A,"","",0,1,32,LI,M,"",,,,"",,,,,,,libe,747382.836711123,4309035.9182306,IK,4/25/2023 5:51:22 PM,-78.1475609300742,38.8953862163483,,""
both,quadratIsNotTheSameInAllStems,13624,old_trees,0127,1,8.8,11.3,20,1.3,M,A,"","",0,1,34,LI,"","",,,,"",,,,,,,libe,747381.99284778,4309037.7991598,IK,4/25/2023 6:29:04 PM,-78.1475699716137,38.8954033833474,,""
both,quadratIsNotTheSameInAllStems,13629,old_trees,0127,1,9,15.3,20,1.3,M,A,"","",0,1,39,LI,"M,DV","",,,,"",,,,,,,libe,747382.099996784,4309041.8027231,IK,9/8/2023 7:21:30 PM,-78.1475672946327,38.8954393862092,,""
both,quadratIsNotTheSameInAllStems,13631,old_trees,0127,1,6.8,18.9,14,1.3,NULL,A,"","",0,1,22,LI,M,"",,,,"",,,,,,,libe,747379.817071441,4309045.35071575,IK,4/26/2023 3:09:33 PM,-78.1475923091103,38.8954719618104,,""
both,quadratIsNotTheSameInAllStems,13632,old_trees,0127,1,3.5,19.7,13,1.3,NULL,A,"","",0,1,14,LI,M,"",,,,"",,,,,,,libe,747376.499400169,4309046.07394278,IK,4/26/2023 3:31:48 PM,-78.1476302584273,38.8954794049845,,""
both,quadratIsNotTheSameInAllStems,13633,old_trees,0127,1,3.1,19.4,14,1.3,NULL,A,"","",0,1,15,LI,M,Tag replaced,,,,"",,,,,,,libe,747376.106467612,4309045.7647438,IK,4/27/2023 1:32:42 PM,-78.1476348955295,38.8954767328256,,""
both,quadratIsNotTheSameInAllStems,13642,old_trees,0123,1,5.6,6.5,26,1.3,J;M,A,"","",0,1,37,LI,"","",,,,"",,,,,,,elum,747380.761008981,4308952.94774512,"RH,IK",4/18/2023 6:07:41 PM,-78.1476147320039,38.8946400386781,,""
both,quadratIsNotTheSameInAllStems,13643,old_trees,0123,1,3.9,2.4,19,1.3,NULL,A,"","",0,1,22,LI,"","",,,,"",,,,,,,libe,747379.156583615,4308948.8094098,"IK,RH",4/18/2023 3:40:04 PM,-78.1476347006505,38.8946032446611,,""
both,quadratIsNotTheSameInAllStems,13644,old_trees,0123,1,4.8,2.3,20,1.3,M,A,"","",0,1,23,LI,"","",,,,"",,,,,,,libe,747380.058661319,4308948.73031607,"IK,RH",4/18/2023 3:21:15 PM,-78.1476243394853,38.8946022784207,,""
both,quadratIsNotTheSameInAllStems,13645,old_trees,0123,1,14.2,2,30,1.3,M,A,"","",0,1,46,LI,"","",,,,"",,,,,,,astr,747389.463091192,4308948.64847016,"IK,RH",4/18/2023 7:56:21 PM,-78.1475160583913,38.8945988944789,,""
both,quadratIsNotTheSameInAllStems,13646,old_trees,0125,1,11,12.2,20,1.3,M,A,"","",0,1,24,LI,P,"",,,,"",,,,,,,libe,747385.099347986,4308998.76072161,"CT,KB",4/18/2023 7:05:00 PM,-78.1475482602606,38.8950511493162,,""
both,quadratIsNotTheSameInAllStems,13647,old_trees,0125,1,10.9,12.1,16,1.3,NULL,A,"","",0,1,27,LI,M,"",,,,"",,,,,,,libe,747385.001694829,4308998.65842859,"KB,CT",4/18/2023 7:09:25 PM,-78.1475494208837,38.8950502564938,,""
both,quadratIsNotTheSameInAllStems,13651,old_trees,0127,1,0.2,17.6,16,1.3,M,A,"","",0,1,17,LI,"","",,,,"",,,,,,,libe,747373.249006843,4309043.89795031,IK,4/25/2023 7:30:28 PM,-78.1476684781387,38.8954607369258,,""
both,quadratIsNotTheSameInAllStems,13652,old_trees,0127,1,0.1,17.2,23,1.3,M,A,"","",0,1,30,LI,"","",,,,"",,,,,,,libe,747373.158313474,4309043.49573803,IK,4/25/2023 7:26:41 PM,-78.147669667508,38.8954571411861,,""
both,quadratIsNotTheSameInAllStems,13656,old_trees,0127,1,11.1,18.5,14,1.3,NULL,A,"","",0,1,20,LI,M,"",,,,"",,,,,,,libe,747384.125193857,4309045.05058036,KB,4/25/2023 6:41:50 PM,-78.1475427993773,38.895468047955,,""
both,quadratIsNotTheSameInAllStems,13657,old_trees,0127,1,12.1,19,17,1.3,M,A,"","",0,1,25,LI,M,"",,,,"",,,,,,,libe,747385.113325071,4309045.57364509,KB,4/25/2023 6:53:11 PM,-78.1475312308764,38.8954724770831,,""
both,quadratIsNotTheSameInAllStems,13659,old_trees,0127,1,12.7,16.8,26,1.3,M,A,"","",0,1,35,LI,DV,"",,,,"",,,,,,,libe,747385.764202029,4309043.38815677,KB,6/12/2023 1:11:18 PM,-78.1475245222612,38.8954526239578,,""
both,quadratIsNotTheSameInAllStems,13662,old_trees,0127,1,11,13.7,22,1.3,M,A,"","",0,1,14,LI,DV,Not sure what happened last time; location was completely on other side of map and there is no evidence of ever being a multiple stem,,,,"",,,,,,,libe,747384.136577372,4309040.2495523,IK,4/25/2023 3:02:13 PM,-78.1476611739438,38.8953903427526,,""
both,quadratIsNotTheSameInAllStems,13663,old_trees,0127,1,3.6,10.3,16,1.3,M,A,"","",0,1,20,LI,"","",,,,"",,,,,,,libe,747376.817446599,4309036.67879262,IK,4/25/2023 6:45:12 PM,-78.1476299817516,38.8953947565034,,""
both,quadratIsNotTheSameInAllStems,13666,old_trees,0127,1,2.4,14,12,1.3,M,A,"","",0,1,13,LI,"","",,,,"",,,,,,,libe,747375.531932186,4309040.34995765,IK,4/25/2023 7:08:01 PM,-78.1476434636611,38.8954281606203,,""
both,quadratIsNotTheSameInAllStems,13669,old_trees,0127,1,2.4,15.5,23,1.3,NULL,A,"","",0,1,30,LI,M,"",,,,"",,,,,,,libe,747375.497133249,4309041.84955394,IK,4/25/2023 7:15:18 PM,-78.1476433244214,38.8954416675463,,""
both,quadratIsNotTheSameInAllStems,13673,old_trees,0127,1,2.5,16.9,12,1.3,NULL,A,"","",0,1,0,DS,M,Principle stem dead at dbh alive below with another measurable stem coming off it,,,,"",,,,,,,libe,747375.564627326,4309043.25149708,IK,4/26/2023 2:13:41 PM,-78.1476420416268,38.8954542655719,,""
both,quadratIsNotTheSameInAllStems,13679,old_trees,0127,1,13.1,12.6,15,1.3,M,A,"","",0,1,0,DC,"",Tag moved to stem 2,,,,"",,,,,,,libe,747386.261531399,4309039.19856687,KB,4/26/2023 2:39:44 PM,-78.1475211598711,38.8954051871596,,""
both,quadratIsNotTheSameInAllStems,13682,old_trees,0127,1,11.5,10.1,31,1.3,M,A,"","",0,1,42,LI,"","",,,,"",,,,,,,libe,747384.719960253,4309036.66212085,KB,4/25/2023 6:05:01 PM,-78.1475389716618,38.8953923814777,,""
both,quadratIsNotTheSameInAllStems,13684,old_trees,0127,1,11,7.9,14,1.3,M,A,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747384.271133265,4309034.45111332,KB,4/25/2023 2:23:16 PM,-78.1475320456542,38.8953759996248,,""
both,quadratIsNotTheSameInAllStems,13685,old_trees,0127,1,10.6,8,13,1.3,NULL,A,"","",0,1,14,LI,M,"",,,,"",,,,,,,libe,747383.868920992,4309034.54180668,KB,4/25/2023 2:21:46 PM,-78.1475495385425,38.8953735372085,,""
both,quadratIsNotTheSameInAllStems,13686,old_trees,0127,1,10.1,7.1,14,1.3,M,A,"","",0,1,27,LI,DV,"",,,,"",,,,,,,libe,747383.389934924,4309033.63044926,KB,8/21/2023 6:41:37 PM,-78.1475438001069,38.895362631119,,""
both,quadratIsNotTheSameInAllStems,13694,old_trees,0127,1,14.3,3.9,15,1.3,M,A,"","",0,1,22,LI,"","",,,,"",,,,,,,libe,747387.663042271,4309030.52874754,KB,4/25/2023 3:26:50 PM,-78.1475072871968,38.8953363499457,,""
both,quadratIsNotTheSameInAllStems,13696,old_trees,0128,1,1.3,1.7,13,1.3,M,A,"","",0,1,21,LI,DV,"",,,,"",,,,,,,libe,747374.253593693,4309048.02236606,"RH,CT",4/27/2023 1:59:52 PM,-78.1476554220261,38.8954975745454,,""
both,quadratIsNotTheSameInAllStems,13697,old_trees,0128,1,3.5,3.5,16,1.3,M,A,"","",0,1,30,LI,"M,DV","",,,,"",,,,,,,libe,747376.41124286,4309049.87292005,"RH,CT",4/27/2023 1:43:15 PM,-78.1476299053873,38.8955136221745,,""
both,quadratIsNotTheSameInAllStems,13698,old_trees,0128,1,2.6,5.5,16,1.3,M,A,"","",0,1,35,LI,DV,"",,,,"",,,,,,,libe,747375.465086502,4309051.8515024,"RH,CT",4/27/2023 2:24:26 PM,-78.1476400895834,38.8955316966415,,""
both,quadratIsNotTheSameInAllStems,13702,old_trees,0127,1,15.1,15.8,16,1.3,M,A,"","",0,1,23,LI,"","",,,,"",,,,,,,libe,747388.186755386,4309042.44410421,KB,4/26/2023 2:04:39 PM,-78.147496961059,38.895443444786,,""
both,quadratIsNotTheSameInAllStems,13704,old_trees,0127,1,14.9,14.8,16,1.3,NULL,A,"","",0,1,21,LI,M,"",,,,"",,,,,,,libe,747388.010008506,4309041.43973349,KB,4/26/2023 2:07:51 PM,-78.1474993586624,38.8954344550845,,""
both,quadratIsNotTheSameInAllStems,13716,old_trees,0127,1,14.2,7.3,20,1.3,M,A,"","",0,1,22,LI,"","",,,,"",,,,,,,libe,747387.484191593,4309033.92551253,KB,4/25/2023 2:45:14 PM,-78.1475123447081,38.8953713677351,,""
both,quadratIsNotTheSameInAllStems,13723,old_trees,0127,1,14.3,5.7,12,1.3,M,A,"","",0,1,19,LI,"","",,,,"",,,,,,,libe,747387.621283546,4309032.32826309,KB,4/25/2023 3:45:11 PM,-78.1474886848899,38.8953326556182,,""
both,quadratIsNotTheSameInAllStems,13725,old_trees,0128,1,4.6,1.6,11,1.3,NULL,A,"","",0,1,16,LI,M,"",,,,"",,,,,,,libe,747377.55502546,4309047.99895063,"RH,CT",4/27/2023 1:53:03 PM,-78.1476174071317,38.8954964342273,,""
both,quadratIsNotTheSameInAllStems,13726,old_trees,0128,1,5.6,2.3,11,1.3,NULL,A,"","",0,1,22,LI,"M,DV","",,,,"",,,,,,,libe,747378.538516816,4309048.72196153,"RH,CT",8/21/2023 8:49:24 PM,-78.1475947974409,38.8955024658091,,""
both,quadratIsNotTheSameInAllStems,13730,old_trees,0127,1,15.1,11.7,26,1.3,M,A,"","",0,1,25,LI,"","",,,,"",,,,,,,libe,747388.281872483,4309038.34520768,KB,4/26/2023 2:26:56 PM,-78.1474973428453,38.8954065267353,,""
both,quadratIsNotTheSameInAllStems,13731,old_trees,0127,1,15.2,13.5,20,1.3,M,A,"","",0,1,31,LI,"","",,,,"",,,,,,,libe,747388.340086843,4309040.14704316,KB,4/26/2023 2:20:14 PM,-78.14748966315,38.8954108153377,,""
both,quadratIsNotTheSameInAllStems,13738,old_trees,0127,1,16.4,5.9,12,1.3,M,A,"","",0,1,23,LI,"","",,,,"",,,,,,,libe,747389.716078494,4309032.57692777,KB,4/25/2023 3:43:01 PM,-78.1474675780799,38.8953420774087,,""
both,quadratIsNotTheSameInAllStems,13739,old_trees,0127,1,18,3,21,1.3,M,A,"","",0,1,38,LI,"","",,,,"",,,,,,,libe,747391.382925817,4309029.71482714,KB,4/25/2023 3:55:21 PM,-78.1474575259359,38.8953273644236,,""
